"Species","n","model","aic","intercept","tssr","tssr2","od","od2"
"KEWA",7377,5,16129.6108732726,-1.32906767807005,-0.737433752793467,4.29288154254763,NA,NA
"KEWA",7377,6,16125.4854549173,-1.31419324030606,-0.614546377100238,NA,1.39635476009173,NA
"KEWA",7377,7,16127.4880205665,-1.31398525205415,-0.609837118833665,NA,1.40160764044178,-0.274279019885295
"KEWA",7377,8,16125.4970814852,-1.32792678086727,-0.785134655486464,4.24417923074819,1.3911191467558,NA
"KEWA",7377,9,16127.4970461749,-1.3278008052643,-0.782413897820593,4.2704926217932,1.39829979519445,-0.011384484461868
"LALO",1130,1,2545.35830389104,-0.718959923678449,NA,NA,NA,NA
"LALO",1130,2,2505.50367413705,-0.791081678842195,NA,NA,-8.12603326228647,NA
"LALO",1130,3,2500.6382898611,-0.784931246427848,NA,NA,-11.4248527940288,-78.4880562189668
"LALO",1130,4,2547.21111092295,-0.717067878333514,-0.197422424765923,NA,NA,NA
"LALO",1130,5,2516.89905702111,-0.63888487584034,2.56369851073739,-41.7289425864,NA,NA
"LALO",1130,6,2507.4044002251,-0.793269486898069,0.172625441221338,NA,-8.17138445360369,NA
"LALO",1130,7,2502.4704512569,-0.787705586071976,0.231636163197372,NA,-11.5456175309374,-79.9199751044745
"LALO",1130,8,2492.10968400841,-0.720872202486906,2.17604961545101,-32.078627613517,-6.90494528723393,NA
"LALO",1130,9,2491.90658070529,-0.719608558730343,2.1027876797992,-30.9924575926964,-8.24713714687668,-32.3232250929797
"LARB",1012,1,8001.18715481765,-1.02310604234194,NA,NA,NA,NA
"LARB",1012,2,8001.64673905258,-1.032182279294,NA,NA,-1.97156715691127,NA
"LARB",1012,3,7904.85074829448,-1.13047739469684,NA,NA,0.270018748106072,137.246579086805
"LARB",1012,4,7997.45808695379,-1.01600949325726,-1.29025187988181,NA,NA,NA
"LARB",1012,5,7999.4589705641,-1.01717751836605,-1.29599889936076,0.297787992583656,NA,NA
"LARB",1012,6,7997.58616195642,-1.02611713066141,-1.33416668166757,NA,-2.11434049545913,NA
"LARB",1012,7,7901.25369729795,-1.12562335510368,-1.31996276806881,NA,0.269814502480174,136.723854679065
"LARB",1012,8,7999.57125915878,-1.02862327504603,-1.3514550277962,0.764875862783481,-2.14560876949383,NA
"LARB",1012,9,7904.77449381998,-1.10688751599868,-1.20320658626358,-6.61638609313553,0.295985947103344,134.959680776894
"LASP",1238,1,4312.59507144636,-1.62893198011527,NA,NA,NA,NA
"LASP",1238,2,4314.20794682676,-1.6312190638451,NA,NA,0.932920082180199,NA
"LASP",1238,3,4315.7806802169,-1.59767200702388,NA,NA,1.28750949028405,-14.2477042313168
"LASP",1238,4,4311.84193043524,-1.62272596340335,-2.21603332922728,NA,NA,NA
"LASP",1238,5,4312.85774533536,-1.56253375937909,-2.16243680546952,-20.2502659581166,NA,NA
"LASP",1238,6,4313.48526738466,-1.6253669218935,-2.23413220645217,NA,0.887595511254872,NA
"LASP",1238,7,4314.81131413427,-1.5854824039702,-2.38140097272771,NA,1.37878401436947,-18.1532675387917
"LASP",1238,8,4314.6426324172,-1.56868269399953,-2.18593919126148,-18.9116545887416,0.704665655523161,NA
"LASP",1238,9,4316.33867100143,-1.54885349138189,-2.2649541719043,-19.9309433231216,0.828336648268002,-6.81201724336808
"LAZB",6385,1,20264.5832304661,-0.837689630794781,NA,NA,NA,NA
"LAZB",6385,2,20265.1915571251,-0.834785381209943,NA,NA,0.511410924236399,NA
"LAZB",6385,3,20266.1826100524,-0.851553321568844,NA,NA,0.61927411225189,8.67872634926803
"LAZB",6385,4,20264.2428913033,-0.839869188567204,0.624332007399224,NA,NA,NA
"LAZB",6385,5,20266.181554103,-0.843534557039326,0.569464899054067,1.65615388568194,NA,NA
"LAZB",6385,6,20264.8951545261,-0.836676625270605,0.602998590828873,NA,0.505883440011656,NA
"LAZB",6385,7,20265.8450279602,-0.85390160936281,0.616351580430091,NA,0.616212832665316,8.70975184479722
"LAZB",6385,8,20266.8672048211,-0.839311832071258,0.583377175832342,1.18962443579021,0.494860413336243,NA
"LAZB",6385,9,20267.8338253711,-0.855884423647287,0.61272988128709,0.857533167817487,0.624945507316408,9.02505396610211
"LBWO",129,1,476.081776576378,-1.47126933840209,NA,NA,NA,NA
"LBWO",129,2,477.327586334108,-1.50069658281768,NA,NA,6.66863374634154,NA
"LBWO",129,3,478.85101175904,-1.49439041724565,NA,NA,18.6877564799724,-207.583592893161
"LBWO",129,4,477.914270249733,-1.462573736958,-2.27994117705722,NA,NA,NA
"LBWO",129,5,476.731581937694,-1.94578224655125,-4.14826547153584,151.050272106146,NA,NA
"LBWO",129,6,479.073426839399,-1.48614106209545,-2.93638627234042,NA,7.25483987864692,NA
"LBWO",129,7,480.505321250287,-1.50274704412816,-3.58613225997323,NA,23.9893626849277,-273.884421982271
"LBWO",129,8,477.369822241056,-1.98973157479987,-6.44665397077743,151.786927017843,11.5244760597825,NA
"LBWO",129,9,479.097568355789,-2.02279836907394,-7.82558023607423,154.303282705692,21.8042506055964,-135.59358806736
"LCSP",1659,1,4165.04596388535,-0.977677319252198,NA,NA,NA,NA
"LCSP",1659,2,4162.10944599859,-0.971435754225369,NA,NA,-2.62512642984037,NA
"LCSP",1659,3,4149.86736623807,-1.05148272790365,NA,NA,-1.53575467668627,63.5073317656262
"LCSP",1659,4,4033.40377230278,-0.895908759592482,-7.27948459357492,NA,NA,NA
"LCSP",1659,5,4028.14808528907,-0.945833667531015,-6.07012703296182,14.3490699873626,NA,NA
"LCSP",1659,6,4033.01691252341,-0.892148106022408,-7.12272803218479,NA,-1.69933162767013,NA
"LCSP",1659,7,4025.19690462292,-0.957061903336556,-7.06862295282898,NA,-1.12186657808577,48.2671341259058
"LCSP",1659,8,4029.07290707077,-0.938785334461355,-6.03519022052534,13.3828010953007,-1.17657835753484,NA
"LCSP",1659,9,4032.61080250542,-0.923917195592021,-6.24231582945399,10.5298147384036,-1.37370455426096,-3.14350365804484
"LEFL",12239,1,31257.0258465638,-0.93947375742017,NA,NA,NA,NA
"LEFL",12239,2,31179.4747076323,-0.939709472940136,NA,NA,2.63177545493149,NA
"LEFL",12239,3,31149.0934236267,-0.899178646339859,NA,NA,2.42364143926596,-40.6343809905022
"LEFL",12239,4,31183.9233988046,-0.944504945860967,-1.59020110427847,NA,NA,NA
"LEFL",12239,5,31173.5048109707,-0.975084496390949,-1.71749380208288,10.2978510914953,NA,NA
"LEFL",12239,6,31117.7484106427,-0.944462366557649,-1.47294550943027,NA,2.45711867593513,NA
"LEFL",12239,7,31090.2242761028,-0.904879913596464,-1.4376103544307,NA,2.24515904522653,-39.5459616659374
"LEFL",12239,8,31106.8100292524,-0.975582148842806,-1.59406519899088,10.4570201603461,2.47827328127808,NA
"LEFL",12239,9,31081.396266846,-0.938008562442567,-1.60540215171418,8.9200594231191,2.26489101244923,-35.8304862126301
"LEGO",4292,1,18211.3630278371,-1.83948900347194,NA,NA,NA,NA
"LEGO",4292,2,18212.6586022431,-1.8477592349492,NA,NA,0.72933898436885,NA
"LEGO",4292,3,18212.1236065725,-1.79235732159528,NA,NA,0.948842108777178,-25.8011959963641
"LEGO",4292,4,18212.7170225474,-1.83518708648284,-0.638986592959561,NA,NA,NA
"LEGO",4292,5,18211.7212690094,-1.76575517831456,-0.0646197926124795,-28.6669279558288,NA,NA
"LEGO",4292,6,18213.8580273171,-1.84351486137394,-0.729862656399118,NA,0.807473753086575,NA
"LEGO",4292,7,18213.2044507218,-1.78724389204963,-0.765516253784969,NA,1.11281485520823,-26.795936642953
"LEGO",4292,8,18212.8316717979,-1.77397810223953,-0.157066470105348,-28.7197821834726,0.823128548974884,NA
"LEGO",4292,9,18211.2873434789,-1.69968611007877,-0.191642860160537,-32.6743932741775,1.28294751016906,-32.7008905078175
"LEWO",145,1,697.722044881264,-1.60779685012538,NA,NA,NA,NA
"LEWO",145,2,696.542215412083,-1.53327611357087,NA,NA,4.92611963687792,NA
"LEWO",145,3,697.570017513967,-1.31546662388824,NA,NA,7.17050118800162,-49.9462420085236
"LEWO",145,4,699.54694054069,-1.60183948671635,-1.75107945756588,NA,NA,NA
"LEWO",145,5,701.452380793538,-1.65408803195814,-2.38284143969651,19.1811671201876,NA,NA
"LEWO",145,6,698.530741799173,-1.53096311615656,-0.504076491293442,NA,4.91170870852038,NA
"LEWO",145,7,699.130066191836,-1.26897358419927,3.6989428505371,NA,8.58111002765076,-76.3961053503457
"LEWO",145,8,700.013119845067,-1.64565005341679,-2.30007442779353,47.7736212726066,5.45264041665376,NA
"LEWO",145,9,700.616841235747,-1.46796630839989,-0.340292457202849,69.3839017994252,8.19823765651429,-60.6303982058691
"LISP",5959,1,13592.5060684805,-1.24827577307656,NA,NA,NA,NA
"LISP",5959,2,13587.7655699329,-1.24458199632029,NA,NA,1.55398905990727,NA
"LISP",5959,3,13587.3352272462,-1.22704844019731,NA,NA,0.958664151196162,-15.319289790737
"LISP",5959,4,13547.2101704549,-1.2127163280312,-2.64973156100887,NA,NA,NA
"LISP",5959,5,13536.217982193,-1.25698407774583,-3.00913279120783,13.4560973731855,NA,NA
"LISP",5959,6,13542.9446382235,-1.20865857609848,-2.64472218332018,NA,1.49169485346085,NA
"LISP",5959,7,13542.4492610973,-1.19119391428819,-2.63127100694566,NA,0.891907508241341,-15.2713777317189
"LISP",5959,8,13531.4243352844,-1.2542577428154,-3.03145219866545,13.9033920675605,1.55265713042252,NA
"LISP",5959,9,13531.7028706301,-1.24366845551757,-3.01591194428918,13.8528984004553,1.20783137229339,-9.10223973067809
"LOSH",360,1,974.702508789035,-1.69456245317807,NA,NA,NA,NA
"LOSH",360,2,976.429087239583,-1.73373202714254,NA,NA,-3.09703600662205,NA
"LOSH",360,3,976.287478315338,-1.99015025691499,NA,NA,-0.0807776555845017,132.700554085749
"LOSH",360,4,958.277755075279,-1.51456664261573,-16.8557002102854,NA,NA,NA
"LOSH",360,5,958.702894343915,-1.23944611355005,-26.3282841041927,-314.935870682425,NA,NA
"LOSH",360,6,960.269624913549,-1.51397341335089,-16.8876575999601,NA,0.348371073394919,NA
"LOSH",360,7,960.406749146319,-1.28005352789098,-19.3010140332404,NA,-0.468660436665241,-275.492908912635
"LOSH",360,8,960.646663468352,-1.23558639471723,-26.7286925172821,-323.390235501522,0.949783043712723,NA
"LOSH",360,9,962.918330405337,-1.34913098844619,-18.5671500992922,32.1532764217038,-0.618853963068281,-227.985698785985
"LOWA",2793,1,6553.8193313348,-1.51831688112092,NA,NA,NA,NA
"LOWA",2793,2,6554.5819878855,-1.51870657547568,NA,NA,1.1156534270521,NA
"LOWA",2793,3,6554.48071031864,-1.54948393240451,NA,NA,0.858209700935954,23.2116595132236
"LOWA",2793,4,6553.8969056164,-1.51478867920763,-0.849753569122371,NA,NA,NA
"LOWA",2793,5,6555.17350270248,-1.52853764979048,-0.999212487479026,3.87710011263909,NA,NA
"LOWA",2793,6,6554.00237969831,-1.51548409399891,-1.00038128380575,NA,1.40606495532566,NA
"LOWA",2793,7,6554.16626902288,-1.54432450947942,-0.950360179791983,NA,1.11030205154089,21.7612089322026
"LOWA",2793,8,6555.1208790275,-1.5309614950227,-1.16634673752667,4.39744023369173,1.46502040896946,NA
"LOWA",2793,9,6555.27283152187,-1.5594847175228,-1.03285845940861,4.32315428904649,1.0472213446441,22.9747373399483
"LUWA",210,1,738.766364192899,-0.320135841429583,NA,NA,NA,NA
"LUWA",210,2,739.496770290955,-0.332145981348358,NA,NA,3.00089870261022,NA
"LUWA",210,3,740.624532145189,-0.396571737321333,NA,NA,1.43911708187619,108.212221971288
"LUWA",210,4,730.965683167598,-0.343101748586039,4.10223694557575,NA,NA,NA
"LUWA",210,5,732.695755053855,-0.374591826710872,3.82287272961902,12.8528257788928,NA,NA
"LUWA",210,6,732.877080799641,-0.345618121700074,3.99819624899834,NA,0.808252471426501,NA
"LUWA",210,7,734.860069790848,-0.346899798770886,3.98209886882325,NA,0.829823721660987,1.83884879391577
"LUWA",210,8,734.90258821806,-0.344760175828102,4.00238901095054,-0.578595698618332,0.865845235697001,NA
"LUWA",210,9,736.643968840997,-0.372295930262144,3.7370687095758,12.4215791179462,0.879224880921302,-5.69102026208684
"MACU",342,1,1632.64359911307,-2.50144618340442,NA,NA,NA,NA
"MACU",342,2,1634.5960758865,-2.50208766182727,NA,NA,0.789127838258717,NA
"MACU",342,3,1635.8614002472,-2.39732685463004,NA,NA,3.34858809642249,-42.1040908389391
"MACU",342,4,1630.36788868634,-2.61372032746308,-11.33485633095,NA,NA,NA
"MACU",342,5,1632.37702162493,-2.62319068534143,-11.1029954996535,7.14892304824306,NA,NA
"MACU",342,6,1632.35240547186,-2.60202048057832,-11.1086220942448,NA,0.679895438593438,NA
"MACU",342,7,1634.34044040779,-2.58767538555898,-10.9241500311187,NA,0.678880965087322,-6.46347091093229
"MACU",342,8,1634.36606813572,-2.6127821765546,-10.843560427138,8.57524762653288,0.677285874333311,NA
"MACU",342,9,1636.34013211734,-2.5852219550007,-10.9185964849248,-0.442722311732073,0.683873638578242,-7.33263583870313
"MAWA",9634,1,19444.9478661115,-1.30776142851497,NA,NA,NA,NA
"MAWA",9634,2,19445.3056229105,-1.3078823546487,NA,NA,-0.701030201203687,NA
"MAWA",9634,3,19431.3406926883,-1.27040413015202,NA,NA,-1.05196889179903,-58.8463178347348
"MAWA",9634,4,19444.6878303323,-1.30949035307628,0.43027880322882,NA,NA,NA
"MAWA",9634,5,19442.9527210115,-1.33421984360172,0.261522910691049,8.59161901424754,NA,NA
"MAWA",9634,6,19445.0547124776,-1.30936410373794,0.431667099967051,NA,-0.702946819887048,NA
"MAWA",9634,7,19431.4736972505,-1.27179454501337,0.392845613217043,NA,-1.05994008550932,-58.5430941729657
"MAWA",9634,8,19443.3644973597,-1.33388004374681,0.258630376057215,8.53842504414158,-0.691548934119004,NA
"MAWA",9634,9,19429.6322348077,-1.29581889266596,0.283262772998054,8.36315124747147,-0.930109350903511,-58.1380273500002
"MAWR",1930,1,6416.79032882871,-0.775251872861164,NA,NA,NA,NA
"MAWR",1930,2,6415.49575451973,-0.775331983577429,NA,NA,1.04916588761109,NA
"MAWR",1930,3,6417.53622137481,-0.774369310241092,NA,NA,1.02916047957372,-0.425051503391465
"MAWR",1930,4,6418.70480413724,-0.775148347085734,-0.127399002230377,NA,NA,NA
"MAWR",1930,5,6417.46792616761,-0.740922529463848,0.161021739586096,-11.4257834886143,NA,NA
"MAWR",1930,6,6417.42765312415,-0.775043851134729,-0.113952578773304,NA,1.04333261268135,NA
"MAWR",1930,7,6419.23653216279,-0.782784071716206,-0.105620955724453,NA,1.07161809002209,4.2932052115529
"MAWR",1930,8,6415.99646148184,-0.739890436284076,0.179699919657037,-11.6369512431587,1.07140154462119,NA
"MAWR",1930,9,6417.93551790522,-0.744766804726554,0.177307630850243,-11.4580398197398,1.08271701971027,2.34068780565616
"MERL",121,1,235.469802589103,-2.21632408896672,NA,NA,NA,NA
"MERL",121,2,229.270865560199,-2.42711377045226,NA,NA,44.6607263384821,NA
"MERL",121,3,231.260339526654,-2.42123010714212,NA,NA,45.1828392994288,-19.6167454840954
"MERL",121,4,233.186456120603,-3.23578096380707,19.9257839237268,NA,NA,NA
"MERL",121,5,231.254731994396,-9.28578973899729,-17.5627030587642,540.923447233901,NA,NA
"MERL",121,6,225.149248085755,-3.45354302534143,14.7232675417926,NA,71.2138872844551,NA
"MERL",121,7,225.994125399799,-4.38701193356149,18.4485605889167,NA,57.8032747702592,1175.66096710802
"MERL",121,8,226.249783186765,-6.20728174141913,15.7879071478553,84.8668154432065,141.557024629096,NA
"MERL",121,9,228.2453386604,-6.22896496927595,15.8651908680439,85.0831196098576,141.529433813946,15.3553967278984
"MGWA",4497,1,10605.0724382239,-1.2317548667691,NA,NA,NA,NA
"MGWA",4497,2,10593.9574605658,-1.24403346769374,NA,NA,-2.63381497483178,NA
"MGWA",4497,3,10595.3290603808,-1.23013322699174,NA,NA,-2.89298582364199,-8.27225022417417
"MGWA",4497,4,10603.5201562727,-1.22277175458676,-1.17426673417496,NA,NA,NA
"MGWA",4497,5,10605.5198174755,-1.22310581602177,-1.18084769369721,0.199865003049024,NA,NA
"MGWA",4497,6,10592.346882654,-1.23493087005315,-1.19052706010532,NA,-2.61032646064992,NA
"MGWA",4497,7,10594.6030068589,-1.23651510476265,-1.19991399201985,NA,-2.52143273209046,1.10875950393514
"MGWA",4497,8,10594.3508170561,-1.23735393079492,-1.21933753490272,0.898026479085693,-2.60716437141026,NA
"MGWA",4497,9,10595.3804696155,-1.21119154155776,-1.17714699669299,-1.96789960464162,-2.89933459820416,-9.97991809524336
"MIKI",277,1,825.583116108123,-2.31272126235655,NA,NA,NA,NA
"MIKI",277,2,826.488753251149,-2.11309019619984,NA,NA,8.42917966902285,NA
"MIKI",277,3,827.443770490248,-2.30191327358538,NA,NA,9.30190365476614,87.4068907398172
"MIKI",277,4,815.963491300287,-1.5880388538903,-14.1915780110936,NA,NA,NA
"MIKI",277,5,817.491571444252,-1.51038305358556,-8.61173391998995,-66.7703585637742,NA,NA
"MIKI",277,6,815.643713587603,-1.53639652380751,-18.4585931086764,NA,9.2802349259347,NA
"MIKI",277,7,817.278830197131,-1.65898931147313,-16.1737287602936,NA,9.85040826276792,81.9999828597479
"MIKI",277,8,817.644776411081,-1.5432947736352,-18.9660259104074,3.46531254508745,9.49921028808008,NA
"MIKI",277,9,819.326720204542,-1.59065498265062,-13.3000333359317,-28.2995369841073,8.76809202029976,65.085067607526
"MOBL",725,1,2624.82882451757,-1.44296795306479,NA,NA,NA,NA
"MOBL",725,2,2626.26544983124,-1.46618031959647,NA,NA,-1.59388251171256,NA
"MOBL",725,3,2628.10741608809,-1.43518205668247,NA,NA,-2.4921153658847,-21.8277772755377
"MOBL",725,4,2626.32367833707,-1.44250854351071,-1.57438280212578,NA,NA,NA
"MOBL",725,5,2618.8037870343,-1.67576757982788,-1.71176317237109,82.6573602491015,NA,NA
"MOBL",725,6,2627.79127441489,-1.46563239842951,-1.50639193492696,NA,-1.53758774981131,NA
"MOBL",725,7,2629.45237871995,-1.42065591532484,-1.82029819365704,NA,-2.81374671049639,-32.1314157972236
"MOBL",725,8,2620.65764948882,-1.68537945458353,-1.62986903525919,81.7392345719114,-0.828694876048719,NA
"MOBL",725,9,2624.71638752089,-1.5078553742983,-2.02943689849724,63.4515724081829,-6.10786832143374,-114.803612447774
"MOCH",6979,1,20537.1548094138,-1.10120624925874,NA,NA,NA,NA
"MOCH",6979,2,20536.4979113903,-1.10809040544838,NA,NA,-0.847154112197752,NA
"MOCH",6979,3,20530.2047738939,-1.04701531445082,NA,NA,-2.04386597501268,-39.452866261679
"MOCH",6979,4,20518.2051527369,-1.09805991305846,-2.3007778308004,NA,NA,NA
"MOCH",6979,5,20519.7153129983,-1.11175879678868,-2.40286366420171,6.42595423709771,NA,NA
"MOCH",6979,6,20515.0512764224,-1.107822382234,-2.44564579377098,NA,-1.19162554466959,NA
"MOCH",6979,7,20508.0145686987,-1.04449446278304,-2.4793132203162,NA,-2.48744794919133,-41.4605645718077
"MOCH",6979,8,20516.7540878134,-1.11222880233653,-2.4949570161282,2.07823307505462,-1.18792032276789,NA
"MOCH",6979,9,20511.3426412183,-1.07161432526495,-2.66288404953878,14.1004436391704,-2.41952939252185,-31.4423694628409
"MODO",37420,1,110507.0504708,-1.42103684584175,NA,NA,NA,NA
"MODO",37420,2,110506.98996722,-1.42284552540161,NA,NA,-0.2572772063441,NA
"MODO",37420,3,110498.464194365,-1.40521538678358,NA,NA,-0.213240079283269,-6.30753608298255
"MODO",37420,4,110225.259072554,-1.38857248098461,-3.06365758941261,NA,NA,NA
"MODO",37420,5,110218.957915202,-1.40977576458819,-3.27992463484245,7.83777825546109,NA,NA
"MODO",37420,6,110226.943847957,-1.3878477790847,-3.07851927054057,NA,0.0960229163652244,NA
"MODO",37420,7,110223.103283449,-1.37489542746568,-3.05678297354743,NA,0.144945843764834,-4.68570476137748
"MODO",37420,8,110220.642773842,-1.40907531801301,-3.30095180597372,7.87849847566921,0.101858140473612,NA
"MODO",37420,9,110221.563439161,-1.38215731596917,-3.19407502066622,2.21285492823755,0.13810849569854,-4.92123154656168
"MOUQ",3961,1,9940.36350502396,-1.06841356988153,NA,NA,NA,NA
"MOUQ",3961,2,9927.7791896545,-1.07021799571961,NA,NA,-2.94236549411269,NA
"MOUQ",3961,3,9927.59627664782,-1.02772378059667,NA,NA,-2.84717160130821,-25.2124501332475
"MOUQ",3961,4,9924.94785022874,-1.0612553202999,-2.89198290594403,NA,NA,NA
"MOUQ",3961,5,9921.78144265797,-0.987453457216993,-2.07492878762116,-36.5394944166011,NA,NA
"MOUQ",3961,6,9912.59617927058,-1.06281284996726,-2.8753320569251,NA,-2.92618555184585,NA
"MOUQ",3961,7,9913.01245750172,-1.02679938188335,-2.82493529418673,NA,-2.84258471682204,-21.1826890344111
"MOUQ",3961,8,9910.31766346408,-0.995551778409723,-2.11532196317456,-33.0815048388134,-2.83636332661599,NA
"MOUQ",3961,9,9911.31717015,-0.964160230813555,-2.18412271126597,-26.5277574561858,-2.75637971932385,-25.7862104424165
"MOWA",7335,1,17855.9073641682,-1.22353265552156,NA,NA,NA,NA
"MOWA",7335,2,17857.8728073921,-1.22350593461835,NA,NA,-0.111207790124168,NA
"MOWA",7335,3,17833.2134674983,-1.14907796994152,NA,NA,-0.388291688665322,-122.805369080984
"MOWA",7335,4,17854.0803484859,-1.22211544853433,-0.594254804986848,NA,NA,NA
"MOWA",7335,5,17855.3590371842,-1.20924504704572,-0.513877683118956,-4.72926573656471,NA,NA
"MOWA",7335,6,17855.9847951701,-1.22223654797251,-0.606736848475403,NA,-0.197235233667973,NA
"MOWA",7335,7,17831.2096906209,-1.14737892224885,-0.615547554233219,NA,-0.461212109911206,-123.1833911519
"MOWA",7335,8,17857.2562385408,-1.2096725844757,-0.524715513122424,-4.65507293593927,-0.19690006051027,NA
"MOWA",7335,9,17845.7240249584,-1.21424580822197,-0.917754648122398,10.6407940492066,-0.798944678392974,-73.3608774783242
"NAWA",25389,1,77261.6483633796,-1.07878564810633,NA,NA,NA,NA
"NAWA",25389,2,77263.6483633796,-1.07878564810633,NA,NA,0,NA
"NAWA",25389,3,77265.6279267289,-1.07936029301145,NA,NA,0.00353449308269309,0.537246982897645
"NAWA",25389,4,77260.4698537619,-1.07864079163503,0.260985270593205,NA,NA,NA
"NAWA",25389,5,77259.5604787958,-1.06775198098908,0.318649696900209,-4.33720156106667,NA,NA
"NAWA",25389,6,77262.4680091481,-1.0790104178659,0.259354561132317,NA,0.0171989247457534,NA
"NAWA",25389,7,77264.4686307906,-1.07884511345435,0.256506973829209,NA,0.0154300612567945,-0.0167070121018605
"NAWA",25389,8,77261.5578000323,-1.06774982142426,0.32053133388613,-4.30530261375734,0.0134077937379132,NA
"NAWA",25389,9,77263.5529018054,-1.06762316988821,0.314858311100116,-4.31085506325213,0.0104037319156442,0.245304551651601
"NESP",159,1,335.819832039482,-3.14942631533908,NA,NA,NA,NA
"NESP",159,2,332.978509266013,-2.85001760042312,NA,NA,21.0286458950145,NA
"NESP",159,3,334.964850424611,-2.78976095684182,NA,NA,20.8228654786849,-12.441422967952
"NESP",159,4,337.291278196796,-3.17689561682691,-12.2222346333164,NA,NA,NA
"NESP",159,5,339.278532029995,-3.19121080716193,-11.9112408977679,5.16166066188111,NA,NA
"NESP",159,6,331.23198740827,-8.66880698521963,23.5348890161943,NA,100.972095544663,NA
"NESP",159,7,333.12097119837,-6.8735506598678,22.7554652147619,NA,54.0443069925235,300.933765242121
"NESP",159,8,333.15270070743,-8.04091923263673,26.5530694310367,-60.9888771340164,94.360245926108,NA
"NESP",159,9,335.156096276397,-8.07876899243701,26.7068820265976,-63.2492777383031,95.5269453032061,-8.13590141496522
"NOBO",5412,1,15290.3092561688,-1.46181459767831,NA,NA,NA,NA
"NOBO",5412,2,15268.3225987142,-1.44507158190258,NA,NA,2.44843357517492,NA
"NOBO",5412,3,15261.8571028112,-1.41449549215707,NA,NA,2.81941794332432,-16.0097158784329
"NOBO",5412,4,15285.5943424209,-1.45061505078924,-1.13175820704969,NA,NA,NA
"NOBO",5412,5,15287.4554824791,-1.4444605080185,-1.02811436805437,-2.47043780230544,NA,NA
"NOBO",5412,6,15261.6530135098,-1.43201407192214,-1.25596143114893,NA,2.54632321239564,NA
"NOBO",5412,7,15254.7320575689,-1.40024609658864,-1.28401547119742,NA,2.93358249233968,-16.2886575741243
"NOBO",5412,8,15263.0837481788,-1.41882570640622,-1.0564689874038,-5.10784302539133,2.56863845512829,NA
"NOBO",5412,9,15256.4545223442,-1.39588083483164,-0.895140800120032,-6.28216307324183,2.82365248642464,-15.6712920251946
"NOCA",51713,1,141714.20767588,-1.3612063298236,NA,NA,NA,NA
"NOCA",51713,2,141651.344004216,-1.35355860914187,NA,NA,1.18477051632234,NA
"NOCA",51713,3,141622.498752179,-1.33618027559072,NA,NA,1.54723128087142,-8.05567056322509
"NOCA",51713,4,141283.226187978,-1.33038390879582,-2.65590151766612,NA,NA,NA
"NOCA",51713,5,141203.36869067,-1.36203129098338,-3.04515498050848,10.9862664013316,NA,NA
"NOCA",51713,6,141180.805810493,-1.32043347571132,-2.7886589427286,NA,1.5306095807348,NA
"NOCA",51713,7,141159.803849271,-1.30565568153954,-2.75574074667682,NA,1.87970918858158,-6.88602574000001
"NOCA",51713,8,141097.179946468,-1.35314407386676,-3.18198597798076,11.3622459505016,1.56515540277727,NA
"NOCA",51713,9,141078.241487465,-1.33945094119679,-3.15734107354955,11.2839767901184,1.87825793938333,-6.27457034307766
"NOFL",16788,1,43079.150723525,-2.12470879417761,NA,NA,NA,NA
"NOFL",16788,2,43080.9255095891,-2.12659911098258,NA,NA,-0.252020525693125,NA
"NOFL",16788,3,43082.5701997338,-2.11698023668169,NA,NA,-0.300642736400236,-3.30919795465236
"NOFL",16788,4,43078.4948178284,-2.12780529543452,0.834484239262938,NA,NA,NA
"NOFL",16788,5,43073.4031115565,-2.0699148659677,1.56541908358687,-22.994334606017,NA,NA
"NOFL",16788,6,43080.1874853035,-2.12968702936085,0.864820741147506,NA,-0.288590898647513,NA
"NOFL",16788,7,43081.7096736742,-2.11823682747992,0.873565698633806,NA,-0.361212300653688,-3.76097400816168
"NOFL",16788,8,43074.9958320285,-2.07210643306293,1.57381886905853,-23.0205485314732,-0.331086057067061,NA
"NOFL",16788,9,43076.2031226943,-2.05782880095533,1.6399627096465,-23.4735999711357,-0.425523630533669,-4.82693061755851
"NOHA",586,1,1567.19306572039,-2.24259242047995,NA,NA,NA,NA
"NOHA",586,2,1561.6895673884,-2.37945454416145,NA,NA,-8.01694738187649,NA
"NOHA",586,3,1563.17182300122,-2.40610325994794,NA,NA,-3.72123345034832,31.5368187560413
"NOHA",586,4,1568.76986929914,-2.2536449959131,1.54877840029143,NA,NA,NA
"NOHA",586,5,1565.50273746704,-2.04607902929845,8.86010139228616,-114.612209095764,NA,NA
"NOHA",586,6,1562.69074624712,-2.40873976528447,2.451530285258,NA,-8.34647190634465,NA
"NOHA",586,7,1564.12788925363,-2.4371339719453,2.44221780509334,NA,-3.63861461423848,33.994361779349
"NOHA",586,8,1559.94314139778,-2.17224975510828,8.91133934981724,-115.211163486584,-7.65016939798261,NA
"NOHA",586,9,1561.03644125242,-2.30414646915606,7.6505007119234,-83.3070442876534,-0.336419048729539,55.7655330372332
"NOMO",6455,1,17103.5782727238,-0.778824734195304,NA,NA,NA,NA
"NOMO",6455,2,17065.50469042,-0.743343718009373,NA,NA,2.88482382579669,NA
"NOMO",6455,3,17063.6814418712,-0.771805855388336,NA,NA,2.90074628181406,11.5828049365677
